Date,Rain,Temp Max,Temp Min,Location,Rain,Temp Max,Temp Min,Location
29-03-2013,0,33.47000122,19.34000015,,0,34.68999863,20.81999969,
30-03-2013,0,34.66999817,19.48999977,,0,36.02000046,21.17000008,
31-03-2013,0,36.36999893,20.37999916,,0,37.66999817,22.18000031,
01-04-2013,0,36.84999847,19.56999969,,0,37.86000061,21.15999985,
02-04-2013,0,35.02999878,19.86000061,,0,36.18000031,21.45999908,
03-04-2013,0,33.97999954,19.87999916,,0,35.15999985,21.72999954,
04-04-2013,0,35.93999863,20.05999947,,0,37.20000076,21.86000061,
05-04-2013,0,37.45999908,20.29000092,,0,38.65999985,21.98999977,
06-04-2013,0,37.54000092,20.19000053,,0,38.72999954,21.90999985,
07-04-2013,0,37.31000137,20.48999977,,0,38.38999939,22.21999931,
08-04-2013,0,34.40000153,19.77000046,,0,35.79000092,21.42000008,
09-04-2013,0,36.02000046,20.72999954,,0,37.36999893,22.12000084,
10-04-2013,0,35.84999847,22.65999985,,0,37.15999985,24.45000076,
11-04-2013,0,36.27000046,21.21999931,,0,37.29999924,22.95000076,
12-04-2013,0,37.61000061,21.40999985,,0,38.27999878,22.81999969,
13-04-2013,0,38.88000107,22.13999939,,0,39.63999939,23.5,
14-04-2013,0,39.34999847,22.57999992,,0,40.06999969,24.10000038,
15-04-2013,0,38.81999969,22.80999947,,0,39.33000183,24.23999977,
16-04-2013,0,37.65999985,23.31999969,,0,38.25,24.53000069,
17-04-2013,0,36.81000137,22.54000092,,0,37.47000122,23.71999931,
18-04-2013,0,36.88000107,23.77000046,,0,37.29000092,24.84000015,
19-04-2013,0,36.06999969,22.80999947,,0,37.29999924,23.79999924,
20-04-2013,2.012533188,35.09000015,19.95000076,,0,36.22999954,21.73999977,
21-04-2013,0,34.45000076,21.57999992,,0,35.65000153,23.21999931,
22-04-2013,0,35.50999832,22.35000038,,0,36.47999954,23.87000084,
23-04-2013,0,36.20999908,21.70000076,,0,37.02999878,23.03000069,
24-04-2013,0,38.52999878,24.37999916,,0,39.04000092,25.43000031,
25-04-2013,0,39.22000122,24.95999908,,0,40.00999832,26.12000084,
26-04-2013,0,38.79999924,24.70000076,,0,39.63000107,25.77000046,
27-04-2013,0,40.16999817,24.87000084,,0,40.59999847,25.21999931,
28-04-2013,0,40.18999863,25.67000008,,0,40.63000107,26.20000076,
29-04-2013,0,39.72000122,25.06999969,,0,40.47000122,25.70999908,
30-04-2013,0,39.90999985,25.37000084,,0,40.31000137,26.14999962,
01-05-2013,0,40.68000031,24.52000046,,0,41.40000153,25.80999947,
02-05-2013,0,40.20000076,23.57999992,,0,40.88000107,25.06999969,
03-05-2013,0,39.27999878,24.5,,0,39.75999832,25.38999939,
04-05-2013,0,40.06999969,25.57999992,,0,40.31999969,26.65999985,
05-05-2013,0,39.5,24.73999977,,0,39.91999817,25.67000008,
06-05-2013,0,39.18999863,25.10000038,,0,39.65000153,26.12999916,
07-05-2013,0,40.18999863,25.20999908,,0,40.45000076,26.22999954,
08-05-2013,0,40.36999893,25.18000031,,0,40.54000092,25.92000008,
09-05-2013,0,39.56000137,24.07999992,,0,39.65000153,24.89999962,
10-05-2013,0,38.61999893,24.76000023,,0,38.84000015,25.56999969,
11-05-2013,0,38.15000153,24.82999992,,0,38.38000107,25.76000023,
12-05-2013,0,38.36999893,25.40999985,,0,38.56000137,26.20999908,
13-05-2013,0,39.02999878,25.21999931,,0,38.97000122,25.85000038,
14-05-2013,0,40.20000076,25.75,,0,40.00999832,26.60000038,
15-05-2013,0,40.81999969,26.06999969,,0,40.59000015,26.75,
16-05-2013,0,40.72000122,24.70999908,,0,40.65000153,25.72999954,
17-05-2013,0,40.59000015,25.93000031,,0,40.50999832,26.85000038,
18-05-2013,0,41.09000015,25.89999962,,0,41.06000137,26.70999908,
19-05-2013,0,41.25,26.12999916,,0,40.95999908,27.01000023,
20-05-2013,0,41.74000168,26.69000053,,0,41.59999847,27.35000038,
21-05-2013,0,40.75,27.12999916,,0,40.65999985,27.62999916,
22-05-2013,0,40.29999924,25.76000023,,0,40.34000015,26.73999977,
23-05-2013,0,40.25999832,26.05999947,,0,40.34000015,26.94000053,
24-05-2013,0,39.99000168,26.69000053,,0,40.11000061,27.62000084,
25-05-2013,0,39.56000137,26.88999939,,0,39.68000031,27.69000053,
26-05-2013,0,38.99000168,26.90999985,,0,39.18999863,27.80999947,
27-05-2013,0,39.09999847,26.65999985,,0,39.27999878,27.57999992,
28-05-2013,0,39.11000061,27.12999916,,0,39.18999863,28.18000031,
29-05-2013,0,39.27000046,26.14999962,,0,39.25999832,27.35000038,
30-05-2013,0,39.86000061,26.44000053,,0,39.68999863,27.53000069,
31-05-2013,0,39.65000153,26.55999947,,0,39.77000046,27.63999939,
01-06-2013,0,39.27999878,27.04999924,,0,39.45999908,28.10000038,
02-06-2013,0,39.29999924,26.70999908,,0,39.5,27.87000084,
03-06-2013,0,38.90999985,27.14999962,,0,38.95999908,27.70999908,
04-06-2013,0,39.40000153,27.45000076,,0,39.04999924,28.12999916,
05-06-2013,0,38.43999863,26.70999908,,0,38.13000107,27.20999908,
06-06-2013,0,39.11000061,27.79000092,,0,38.72000122,28.57999992,
07-06-2013,0,36.86999893,27.44000053,,0,36.52999878,28.23999977,
08-06-2013,0,37.79999924,25.31999969,,1.017457843,37.56999969,26.18000031,
09-06-2013,0,36.66999817,26.82999992,,0,36.61000061,27.28000069,
10-06-2013,0,34.59999847,25.81999969,,0,33.70999908,26.37000084,
11-06-2013,0,32.81000137,24.29000092,,57.94255447,32.93999863,25.45000076,
12-06-2013,0,33.31999969,24.25,,4.625283241,33.31999969,25.26000023,
13-06-2013,0,34.22000122,24.37000084,,8.945361137,34.27000046,25.46999931,
14-06-2013,0,35.56000137,25.07999992,,0,35.70999908,26.10000038,
15-06-2013,7.756421566,35.29000092,24.44000053,,21.03657913,35.20999908,25.45999908,
16-06-2013,9.977336884,35.18000031,25.10000038,,0,34.83000183,26.13999939,
17-06-2013,12.43946743,30.88999939,23.12000084,,16.07359505,30.62000084,24.05999947,
18-06-2013,28.3347187,31.94000053,23.79000092,,2.310158491,31.80999947,24.80999947,
19-06-2013,22.99295616,33.91999817,23.62000084,,7.903753757,33.61000061,24.59000015,
20-06-2013,0,35.38999939,24.88999939,,1.41934669,35.08000183,25.88999939,
21-06-2013,0,35.40999985,25.29000092,,0,34.90000153,26.27000046,
22-06-2013,0,35.45999908,25.31999969,,0,35.31999969,26.47999954,
23-06-2013,0,35.16999817,25.43000031,,0,35.22999954,26.55999947,
24-06-2013,0,35.43000031,25.39999962,,0,35.47000122,26.52000046,
25-06-2013,0,33.95000076,25.77000046,,0,34.09999847,26.88999939,
26-06-2013,0,33.04999924,25.15999985,,2.543644667,33.25999832,26.26000023,
27-06-2013,0,34.06000137,24.86000061,,26.21773911,33.79999924,25.86000061,
28-06-2013,0,33.91999817,24.62999916,,0,33.81999969,25.63999939,
29-06-2013,0,33.88999939,25.20999908,,0,34,26.37000084,
30-06-2013,0,33.65000153,24.98999977,,0,34.02000046,26.05999947,
01-07-2013,0,34.00999832,25.10000038,,0,34.20000076,26.28000069,
02-07-2013,0,34.50999832,25.79999924,,0,34.79000092,26.98999977,
03-07-2013,0,32.97999954,25.67000008,,0,33.36999893,26.77000046,
04-07-2013,56.3265152,28.37999916,24.01000023,,14.38393021,28.75,25.13999939,
05-07-2013,123.3336792,30.26000023,23.10000038,,46.24417877,30.63999939,24.12000084,
06-07-2013,0.484114438,31.17000008,23.95999908,,28.69757462,31.76000023,25.04000092,
07-07-2013,0,32.22999954,24.44000053,,11.39323807,32.54000092,25.34000015,
08-07-2013,0.726171672,31.87000084,24.93000031,,10.23073101,32.34999847,25.75,
09-07-2013,0.595262885,32.04000092,24.48999977,,42.0995369,32.61000061,25.42000008,
10-07-2013,10.40994263,31.52000046,24.05999947,,23.98301888,31.68000031,25.12000084,
11-07-2013,13.48944664,30.59000015,23.73999977,,15.51698494,30.82999992,24.75,
12-07-2013,18.42487335,30.36000061,23.70000076,,11.54628944,30.64999962,24.92000008,
13-07-2013,99.42975616,28.53000069,23.14999962,,25.91248894,29.03000069,24.37999916,
14-07-2013,17.78824425,30.22999954,23.18000031,,18.24430466,31.06999969,24.48999977,
15-07-2013,1.284980178,30.45000076,23.92000008,,16.92251015,31.22999954,25.10000038,
16-07-2013,0,30.23999977,23.90999985,,0.9179582,30.88999939,25.18000031,
17-07-2013,0,29.71999931,23.95000076,,0.682048678,30.64999962,25.26000023,
18-07-2013,5.399952888,30.21999931,23.82999992,,45.21108246,31.13999939,25.04999924,
19-07-2013,0,30.25,24.54000092,,3.93781352,31.01000023,25.68000031,
20-07-2013,0,30.40999985,23.59000015,,1.872826338,31.27000046,24.94000053,
21-07-2013,0,31.34000015,24.23999977,,0,32,25.63999939,
22-07-2013,0,31.31999969,24.29999924,,20.4161377,32.29000092,25.62000084,
23-07-2013,35.70502853,30.34000015,23.75,,20.27437592,30.72999954,25.03000069,
24-07-2013,30.66283607,30.13999939,24.5,,2.354910612,30.98999977,25.76000023,
25-07-2013,4.395770073,29.52000046,24.42000008,,10.19654465,30.55999947,25.75,
26-07-2013,14.04308796,29.29999924,23.38999939,,46.64877701,30.57999992,24.78000069,
27-07-2013,21.17932129,29.27000046,23.43000031,,32.05960464,30.56999969,24.80999947,
28-07-2013,0.589698195,28.18000031,23.69000053,,13.46756744,29.42000008,25.09000015,
29-07-2013,26.29289627,27.45000076,23.10000038,,10.58590031,28.57999992,24.43000031,
30-07-2013,29.50239372,28.55999947,22.65999985,,6.407234669,29.47999954,24.07999992,
31-07-2013,13.61523628,28.04999924,23.68000031,,0.818458498,29.39999962,25.01000023,
01-08-2013,0,27.70000076,23.73999977,,0.272819489,28.69000053,25.01000023,
02-08-2013,55.77224731,28.97999954,23.61000061,,15.28802872,29.52000046,24.94000053,
03-08-2013,45.51616287,28.55999947,22.92000008,,46.07069016,29.61000061,24.09000015,
04-08-2013,7.048487186,28.94000053,23.10000038,,1.071703553,30.22999954,24.13999939,
05-08-2013,0,30.29999924,23.52000046,,3.200013638,31.20999908,24.73999977,
06-08-2013,0,30.27000046,23.61000061,,10.63317108,31.19000053,24.98999977,
07-08-2013,0,30.96999931,23.97999954,,0.602833271,31.88999939,25.27000046,
08-08-2013,1.647294521,30.10000038,24.04999924,,0,31.21999931,25.23999977,
09-08-2013,0.10558375,28.69000053,23.71999931,,0,29.51000023,25.06999969,
10-08-2013,27.27998161,27.51000023,23.12000084,,10.92607307,28.36000061,24.42000008,
11-08-2013,17.59347725,30.03000069,22.93000031,,18.52145195,30.90999985,24.32999992,
12-08-2013,4.428658009,29.86000061,23.61000061,,0.682048678,31.20000076,24.61000061,
13-08-2013,0.316751242,28.77000046,23.90999985,,1.352463961,29.85000038,25.18000031,
14-08-2013,43.58448792,28.70999908,23.25,,87.9405899,30.43000031,24.63999939,
15-08-2013,7.442101002,29.62000084,23.05999947,,6.851489544,30.61000061,24.51000023,
16-08-2013,4.264338017,29.76000023,23.53000069,,3.424240351,31.07999992,24.82999992,
17-08-2013,0.695281923,30.40999985,24.03000069,,5.717112541,31.38999939,25.14999962,
18-08-2013,7.143154621,30.55999947,23.70000076,,23.22593307,31.51000023,25.01000023,
19-08-2013,0,30.39999962,23.56999969,,0.401888847,31.62999916,24.87000084,
20-08-2013,0,30.93000031,23.71999931,,0,32.00999832,25.15999985,
21-08-2013,0,29.95999908,23.92000008,,0,31.30999947,25.40999985,
22-08-2013,0,30.93000031,23.46999931,,0.575759709,32.27000046,24.82999992,
23-08-2013,0,30.94000053,23.22999954,,0,31.95999908,24.43000031,
24-08-2013,2.38105154,28.84000015,23.40999985,,3.709821463,29.78000069,24.77000046,
25-08-2013,2.438147545,30.12999916,23.45000076,,7.595467567,30.79000092,24.61000061,
26-08-2013,0,30.81999969,23.40999985,,6.758768082,32.02000046,24.77000046,
27-08-2013,0,30.88999939,22.80999947,,0,32.38999939,24.45999908,
28-08-2013,0,31.45999908,23.18000031,,0,32.54999924,24.57999992,
29-08-2013,0,31.02000046,23.47999954,,0,32.31999969,24.76000023,
30-08-2013,0,31.34000015,23.47999954,,0,32.5,24.70999908,
31-08-2013,0,31.67000008,23.46999931,,0,32.43999863,24.73999977,
01-09-2013,0,31.92000008,23.05999947,,0,32.56999969,24.30999947,
02-09-2013,0,31.95999908,23.40999985,,0,33.06000137,24.63999939,
03-09-2013,0,32.18000031,23.26000023,,0,33.18999863,24.56999969,
04-09-2013,0,32.00999832,23.11000061,,0,33.08000183,24.40999985,
05-09-2013,0,31.70000076,22.86000061,,1.8359164,32.72999954,24.23999977,
06-09-2013,0,32.29999924,22.90999985,,0.910617769,33.38000107,24.25,
07-09-2013,12.78600121,31.61000061,22.78000069,,4.881074429,32.56000137,24.15999985,
08-09-2013,0,32.43000031,22.64999962,,0.682048678,33.15000153,24.06999969,
09-09-2013,0,34,22.68000031,,0.272819489,34.99000168,24.15999985,
10-09-2013,0,34.84000015,23.75,,0,35.65999985,25.20999908,
11-09-2013,0,35.88999939,23.75,,0,36.59000015,25.15999985,
12-09-2013,0,33.99000168,23.60000038,,11.30854321,34.54999924,24.70000076,
13-09-2013,0,35.88000107,24.15999985,,0.669814706,36.61999893,25.32999992,
14-09-2013,16.07209969,35.81999969,24.27000046,,0,36.25999832,25.59000015,
15-09-2013,0,35.84999847,24.94000053,,0,36.5,26.25,
16-09-2013,0,35.06999969,24.17000008,,0,35.68000031,25.42000008,
17-09-2013,0,35.09000015,24.01000023,,0,35.77000046,25.29999924,
18-09-2013,0,35.75999832,23.77000046,,0,36.41999817,25.03000069,
19-09-2013,0,37.50999832,24.26000023,,0,38.22999954,25.80999947,
20-09-2013,0,36.63999939,24.37000084,,0,37.41999817,25.80999947,
21-09-2013,0,34.25999832,23.85000038,,0,34.83000183,25.57999992,
22-09-2013,20.74169731,30.39999962,23.73999977,,5.168977737,30.96999931,25.31999969,
23-09-2013,0.488039464,30.25,23.57999992,,60.80825043,30.64999962,25.12000084,
24-09-2013,38.21553421,30.11000061,22.73999977,,34.70078659,30.40999985,24.06999969,
25-09-2013,27.57207298,27.73999977,22.65999985,,64.66095734,28.30999947,23.96999931,
26-09-2013,7.746409893,28.03000069,22.40999985,,29.08802414,28.94000053,24.06999969,
27-09-2013,14.92062092,29.28000069,22.13999939,,2.591785192,29.84000015,24.06999969,
28-09-2013,13.31889153,28.47999954,22.86000061,,0,30.30999947,24.62000084,
29-09-2013,12.62629795,30.78000069,22.68000031,,18.08798981,31.80999947,24.86000061,
30-09-2013,0,30.02000046,23.12000084,,7.176944256,31.93000031,25.14999962,
01-10-2013,12.33800983,30.79999924,22.81999969,,0.818458498,31.89999962,25.02000046,
02-10-2013,0.211167499,32.43999863,23.29000092,,0,33.40000153,25.32999992,
03-10-2013,0,32.31000137,23.5,,0,33.18999863,25.40999985,
04-10-2013,0.10558375,32.27999878,23.69000053,,0,33.33000183,25.73999977,
05-10-2013,0,33.04999924,22.79999924,,0,34.25,25.09000015,
06-10-2013,0.114192136,32.31000137,22.67000008,,0,33.36000061,25.03000069,
07-10-2013,0.342576414,32.47000122,22.97999954,,0,33.36000061,25.07999992,
08-10-2013,0,31.37999916,23.51000023,,5.468417645,32.13999939,25.45999908,
09-10-2013,9.941998482,29.45999908,21.18000031,,20.41875076,30.5,23.69000053,
10-10-2013,26.90261459,30.73999977,22.18000031,,0.863639593,32.02999878,24.35000038,
11-10-2013,0,31.54999924,21.86000061,,0,32.93999863,24.19000053,
12-10-2013,8.34842205,31.98999977,22.02000046,,0,33.33000183,24.48999977,
13-10-2013,0,32.08000183,21.95999908,,0,33.68000031,24.40999985,
14-10-2013,0,33.09999847,22.36000061,,0,34.56999969,24.95000076,
15-10-2013,0,33.65999985,21.82999992,,0,34.95999908,24.68000031,
16-10-2013,0,33.47999954,22.17000008,,0,34.99000168,24.57999992,
17-10-2013,0,34.15999985,21.26000023,,0,35.81999969,23.54000092,
18-10-2013,0,34.70999908,21.26000023,,0,36.45999908,23.81999969,
19-10-2013,0,34.59999847,21.35000038,,0,36.34000015,23.92000008,
20-10-2013,0,34.58000183,20.10000038,,0,36.36000061,22.78000069,
21-10-2013,0,34.27999878,19.51000023,,0,35.83000183,22.07999992,
22-10-2013,0,33.93000031,18.73999977,,0,35.49000168,21.39999962,
23-10-2013,0,33.63999939,17.82999992,,0,35.31999969,20.43000031,
24-10-2013,0,32.81999969,18.26000023,,0,34.61999893,20.97999954,
25-10-2013,0,32.79999924,19.12999916,,0,34.59999847,21.76000023,
26-10-2013,0,32.74000168,19.43000031,,0,34.84000015,22.53000069,
27-10-2013,0,32.88000107,18.44000053,,0,34.54000092,21.61000061,
28-10-2013,0,32.93999863,17.5,,0,34.63000107,20.60000038,
29-10-2013,0,32.49000168,17.79000092,,0,34.31000137,20.85000038,
30-10-2013,0,31.87000084,17.39999962,,0,33.86999893,20.60000038,
31-10-2013,0,31.89999962,16.87999916,,0,33.61999893,20.13999939,
01-11-2013,0,32.18999863,17.14999962,,0,34,20.5,
02-11-2013,0,32.70000076,17.42000008,,0,34.70000076,20.54999924,
03-11-2013,0,32.15999985,17.95000076,,0,34.33000183,21.03000069,
04-11-2013,0,32.86999893,17.47999954,,0,34.84000015,20.70000076,
05-11-2013,0,32.58000183,17.67000008,,0,34.81000137,20.81999969,
06-11-2013,0,32.22999954,17.75,,0,34.02999878,21.13999939,
07-11-2013,0,31.52000046,17.59000015,,0,33.40000153,21.12000084,
08-11-2013,0,30.53000069,17.45999908,,0,32.43000031,20.60000038,
09-11-2013,0,29.10000038,16.56999969,,0,31.55999947,19.64999962,
10-11-2013,0,29.03000069,16.31999969,,0,32.22000122,19.55999947,
11-11-2013,0,29.48999977,14.81999969,,0,31.35000038,18.04999924,
12-11-2013,0,29.28000069,13.65999985,,0,31.02000046,16.98999977,
13-11-2013,0,29.75,14.43999958,,0,31.68000031,17.69000053,
14-11-2013,0,29.56999969,14.52999973,,0,31.43000031,17.76000023,
15-11-2013,0,29.11000061,14.64000034,,0,31.11000061,17.98999977,
16-11-2013,0,28.46999931,13.76000023,,0,30.75,17.30999947,
17-11-2013,0,28.75,12.71000004,,0,30.65999985,16.13999939,
18-11-2013,0,30.32999992,13.14999962,,0,32.13000107,16.45000076,
19-11-2013,0,31.04999924,12.43000031,,0,32.90999985,15.78999996,
20-11-2013,0,31.01000023,11.69999981,,0,32.84999847,14.82999992,
21-11-2013,0,30.97999954,12.18000031,,0,32.95999908,15.38000011,
22-11-2013,0,30.54000092,12.89999962,,0,32.61999893,16.09000015,
23-11-2013,0,30.98999977,13.81999969,,0,33.00999832,16.96999931,
24-11-2013,0,31.46999931,13.97999954,,0,33.56999969,17.10000038,
25-11-2013,0,32.13000107,14.35999966,,0,34.20000076,17.70000076,
26-11-2013,0,31.52000046,14.84000015,,0,33.81999969,18.15999985,
27-11-2013,0,31.57999992,14.81999969,,0,33.65999985,18.19000053,
28-11-2013,0,31.39999962,15.03999996,,0,33.59999847,18.59000015,
29-11-2013,0,29.82999992,15.39000034,,0,31.65999985,18.82999992,
30-11-2013,0,29.75,13.69999981,,0,32.11000061,17.15999985,
01-12-2013,0,30.88999939,13.28999996,,0,33.00999832,16.78000069,
02-12-2013,0,29.81999969,14.10999966,,0,32.02999878,17.54999924,
03-12-2013,0,30.03000069,12.81999969,,0,32.15999985,16.61000061,
04-12-2013,0,30.05999947,13.43000031,,0,32.27999878,16.89999962,
05-12-2013,0,29.51000023,14.31000042,,0,31.84000015,17.76000023,
06-12-2013,0,29.15999985,13.01000023,,0,31.40999985,16.47999954,
07-12-2013,0,29.04000092,11.82999992,,0,31.20000076,15.05000019,
08-12-2013,0,28.87999916,11.77999973,,0,31.20999908,14.80000019,
09-12-2013,0,28.80999947,11.64000034,,0,30.71999931,14.77000046,
10-12-2013,0,28.90999985,11.51000023,,0,31.15999985,14.89000034,
11-12-2013,0,28.77000046,11.60000038,,0,31.02000046,14.89999962,
12-12-2013,0,28.51000023,11.97000027,,0,30.65999985,15.18000031,
13-12-2013,0,28.70999908,11.18000031,,0,30.89999962,14.27999973,
14-12-2013,0,29.45000076,10.86999989,,0,31.70999908,13.98999977,
15-12-2013,0,28.86000061,10.10000038,,0,31.02000046,13.23999977,
16-12-2013,0,28.51000023,10.26000023,,0,30.67000008,13.28999996,
17-12-2013,0,28.29999924,10.51000023,,0,30.52000046,13.82999992,
18-12-2013,0,28.22999954,11.17000008,,0,30.56999969,14.43999958,
19-12-2013,0,27.59000015,12.56999969,,0,29.98999977,15.90999985,
20-12-2013,0,25.29000092,9.800000191,,0,28.31999969,13.21000004,
21-12-2013,0,24.52000046,8.289999962,,0,27.11000061,11.68999958,
22-12-2013,0,24.45000076,8.699999809,,0,27.45000076,12.03999996,
23-12-2013,0,24.01000023,10.03999996,,0,27.15999985,13.31999969,
24-12-2013,0,24.04000092,10.56999969,,0,27.11000061,13.72000027,
25-12-2013,0,25.20999908,11.18999958,,0,28.44000053,14.22999954,
26-12-2013,0,25.54000092,11.52999973,,0,28.26000023,14.93999958,
27-12-2013,0,25.68000031,11.46000004,,0,28.27000046,14.44999981,
28-12-2013,0,24.04999924,8.340000153,,0,26.54000092,11.36999989,
29-12-2013,0,23.95000076,8.670000076,,0,26.80999947,11.72000027,
30-12-2013,0,23.95000076,10.30000019,,0,26.64999962,13.72999954,
31-12-2013,0,22.25,8.510000229,,0,25.23999977,12.39000034,
01-01-2014,0,22.33848763,8.518776894,,0,25.70635605,12.69834232,
02-01-2014,0,23.93028259,11.20544052,,0,26.79881096,14.91734028,
03-01-2014,0,26.5828495,12.60621548,,0,29.31629181,15.75583363,
04-01-2014,0,25.37898636,12.88036251,,0,27.93419266,16.04039383,
05-01-2014,0,25.21350861,9.008050919,,0,27.73876953,11.91358662,
06-01-2014,0,25.05148888,7.454238892,,0,27.33671379,10.38517284,
07-01-2014,0,26.50585938,8.636836052,,0,29.15919876,11.41135502,
08-01-2014,0,27.82527161,10.69699001,,0,30.52511787,13.61351776,
